title,email,state,searchString,website,phoneUnformatted,address
Sancaktepe Diş Hekimi Dt. Zeynep Şahin,info@sancaktepedishekimi.com,İstanbul,diş hekimleri,http://www.sancaktepedishekimi.com/,902166219254.0,"İnönü, Ankara Cd No:1, 34785 Sancaktepe/İstanbul, Türkiye"
DENT CEKMEKOY (DENTIST MURAT TUTORIAL) CLINIC,,İstanbul,diş hekimleri,http://www.dentcekmekoy.com/,902166391516.0,"Mehmet Akif, Şahinbey Cd., 34782 Çekmeköy/İstanbul, Türkiye"
Aslıhan - Hakan Gülşen Muayenehanesi,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/hakan-gulsen/dis-hekimi-agiz-dis-ve-cene-cerrahisi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=236142&utm_content=post_book_now,905050875050.0,"Sarıgazi, Yenice Sk. No:2, 34785 Sancaktepe/İstanbul, Türkiye"
Diş Hekimi Hüseyin Niyazi KİRAZ,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,İstanbul,diş hekimleri,https://www.doktorsitesi.com/huseyin-kiraz/dis-hekimi/istanbul,905374080042.0,"birlik mah. karaoğlanoğlu cd. 815sokak 1 d1, 34010 Esenler/İstanbul, Türkiye"
Ülkü Kuş Diş Hekimi,,İstanbul,diş hekimleri,https://www.ulkukus.com/,902124457945.0,"Demirkapı, Maslak Cd. No:18, 34214 Bağcılar/İstanbul, Türkiye"
Diş Hekimi Bekir Duman,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/bekir-duman/dis-hekimligi/istanbul,902126111636.0,"Nine Hatun, Mahallesi, İnönü Cd. 77-1, 34220 Esenler/İstanbul, Türkiye"
Diş Hekimi Hakan Sipahi,hakan_sipahi@hotmail.com,İstanbul,diş hekimleri,http://www.hakansipahi.com/,905557068724.0,"Merkez, no:15j Novi Bazaar sitesi, Salih Paşa Cd, 34245 Gaziosmanpaşa/İstanbul, Türkiye"
ÖZEL NATURADENT AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,,İstanbul,diş hekimleri,http://www.naturadent.com.tr/,902125359530.0,"Hürriyet, Eski Edirne Asf. No:80 D:1, 34250 Gaziosmanpaşa/İstanbul, Türkiye"
Diş Hekimi Dr. Görsev Canbolat,,İstanbul,diş hekimleri,https://www.dishekimi.com.tr/doktorlar/doktor/gorsev-canbolat,902124464686.0,"Demirkapı, Velioğlu Cd. No:79, 34204 Bağcılar/İstanbul, Türkiye"
Diş Hekimi Nihal Şentürk,,İstanbul,diş hekimleri,http://www.firmasec.com/firma/myczdt-dr-nihal-senturk/,902125657373.0,"Yenidoğan, Demirkapı Cd., 34030 Bayrampaşa/İstanbul, Türkiye"
Diş Hekimi Babek Zaman,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/babek-zaman/dis-hekimi/istanbul,902126106555.0,"Menderes, İnönü Cd. No:96, 34220 Esenler/İstanbul, Türkiye"
"Dt. Ergün Gökdemir, Diş Hekimi",info@ergungokdemir.com; support@dogri.com,İstanbul,diş hekimleri,https://www.ergungokdemir.com/,905333989120.0,"Sahrayıcedit Mah. İnönü Cad. Rafet Bey Apartmanı No: 17A, D:17B, 34734 Kadıköy/İstanbul, Türkiye"
Özel Dişhane Ağız ve Diş Sağlığı Polikliniği Bağcılar Güneşli,umraniye@dishane.com; bahcelievler@dishane.com; gunesli@dishane.com; dishane.umraniye@gmail.com; info@dent-ar.com; gungoren@dishane.com,İstanbul,diş hekimleri,http://www.dishane.com/,,"Hürriyet, Kuyu Sk. No:6, 34209 Bağcılar/İstanbul, Türkiye"
Artillery Oral and Dental Health Center,sb@hs01.kep.tr; sabim@saglik.gov.tr; topcularadsm@saglik.gov.tr,İstanbul,diş hekimleri,http://topcularadsm.saglik.gov.tr/,902126169812.0,"Yenidoğan, 167, Abdi İpekçi Cd., 34040 Bayrampaşa/İstanbul, Türkiye"
Dr. Ismail Karamehmet,iletisim@docplanner.com; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ismail-karamehmet/dis-hekimi/bagcilar,902124344641.0,"Çınar, Osman Gazi Cad. No:13 D:1, 34200 Bağcılar/İstanbul, Türkiye"
Diş Hekimi Ali Mandacıoğlu,,İstanbul,diş hekimleri,https://haritane.com/dis-hekimi-ali-mandacioglu-detay1094595/,902124628618.0,"Merkez, İstanbul Cd. No:10, 34200 Bağcılar/İstanbul, Türkiye"
NESLİHAN YULA DİŞ KLİNİĞİ | Healtigo Partner | Implant | Zirkonyum,impallari@gmail.com; team@latofonts.com; info@neslihanyula.com,İstanbul,diş hekimleri,http://www.neslihanyula.com/,902125353584.0,"Beşyüzevler Mah, Eski Edirne Asf. 365A, 34045 Bayrampaşa/İstanbul, Türkiye"
Dentist-Tarik Dental Clinic مركز الدكتور طارق المسعود التخصصي لطب الأسنان,,İstanbul,diş hekimleri,https://www.facebook.com/Tarik-Dental-Clinic-116392514393431,905379296705.0,"Topçular mah. Osman Gazi Cd. No:2 Ofis:4, 34055 Eyüpsultan/İstanbul, Türkiye"
Silivri Sentez Diş,admin@sentezdis.com; bilgi@sentezdis.com,İstanbul,diş hekimleri,https://sentezdis.com/,902127281018.0,"Piri Mehmet Paşa, Hacı Pervane Cd. No:29A, 34570 Silivri/İstanbul, Türkiye"
Diş Hekimi Üzeyir Kemaloğlu - Ecem Elif Kemaloğlu - Kemaloğlu Diş Kliniği,,İstanbul,diş hekimleri,https://ukemaloglu.com/,905527898212.0,"Murat Reis, Gazi Cd. No:13A, 34664 Üsküdar/İstanbul, Türkiye"
Dentists Mine Zeynep Leventoğlu,,İstanbul,diş hekimleri,http://www.dishekimimineleventoglu.com/,902163420119.0,"Selimiye, Çiçekçi, Selimiye Mah. Tıbbiye Cad, Şair Nesimi Sk. No:2/6, 34668 Üsküdar/İstanbul, Türkiye"
DİŞ HEKİMİ MESUT AKSOY İSTANBUL KADIKÖY,,İstanbul,diş hekimleri,https://www.instagram.com/dentistmesutaksoy/?hl=tr,905456060566.0,"Osmanağa, Bayram Yeri Sk. 18/2, 34714 Kadıköy/İstanbul, Türkiye"
DentKalamış,luciano@latinotype.com; info@dentkalamis.com,İstanbul,diş hekimleri,http://www.dentkalamis.com/,905455146484.0,"Mutlu Apartmanı, Bağdat Caddesi No:84-1 D:5, Kat :1, 34726 Kadıköy/İstanbul, Türkiye"
Dentaliva Altunizade Ağız ve Diş Sağlığı Polikliniği,info@dentaliva.com,İstanbul,diş hekimleri,https://www.dentaliva.com/,902125555482.0,"Altunizade, Nuhkuyusu Cd No:90B, 34662 Üsküdar/İstanbul, Türkiye"
Diş Hekimi Nermin Özer Cantekinler,nermin.ozer@estedentium.com,İstanbul,diş hekimleri,http://www.estedentium.com/,902165323666.0,"Altunizade, Ekși İș Merkezi, Ord. Prof. Dr. Fahrettin Kerim Gökay Cd. No:12 K:1 D:5, 34662 Üsküdar/İstanbul, Türkiye"
MONA KLİNİK AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ,,İstanbul,diş hekimleri,https://www.monaklinik.com/,902168014000.0,"Osmanağa, İÇ KAPI, Nal Sk. NO: 11 NO: 3, 34710 Kadıköy/İstanbul, Türkiye"
Ismail Beker Agiz ve Dis Sagligi Poliklinigi,bilgi@ismailbeker.com,İstanbul,diş hekimleri,http://www.ismailbeker.com/,902163384466.0,"Osmanağa, Gen. Asım Gündüz Cd. Dirlik Apt No:38 D:2, 34722 Kadıköy/İstanbul, Türkiye"
"Dr. Dt. Tufan Güngör, Diş Hekimi",luciano@latinotype.com; info@dentkalamis.com,İstanbul,diş hekimleri,https://www.dentkalamis.com/,908503338344.0,"Fenerbahçe, Bağdat Cad. No:84-1 D:5, 34726 Kadıköy/İstanbul, Türkiye"
Diş Hekimi Ömer Haluk Elçioğlu,,İstanbul,diş hekimleri,http://elcist.com/,902125235841.0,"Akşemsettin, Halıcılar Cd. NO:78, 34080 Fatih/İstanbul, Türkiye"
"Uzm. Dt. Şükriye Türkoğlu Kayacı, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/sukriye-turkoglu-kayaci/dis-hekimi-cocuk-dis-hekimligi-pedodonti/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=254031&utm_content=website,908503338344.0,"Selimiye, Tıbbiye Cd, 34668 Üsküdar/İstanbul, Türkiye"
Diş Hekimi Can Dönmez,iletisim@docplanner.com; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/can-donmez/dis-hekimi/fatih,902126382026.0,"Mimar Kemalettin, Beyazıt Karakol Sk. No:3, 34130 Fatih/İstanbul, Türkiye"
Dr. Mehmet Fatih Kaya,,İstanbul,diş hekimleri,https://mekan360.com/sanaltur_dt-m-fatih-kaya-dt-omer-kaya_23822.html,902125328065.0,"İskenderpaşa, Atal Apt, Macar Kardeşler Cd. No:49 D:2, 34080 Fatih/İstanbul, Türkiye"
"Dt. Sevdenur Gülten, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/sevdenur-gulten/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=250731&utm_content=website,,"Akşemsettin, Akdeniz Cd. No:28, 34080 Fatih/İstanbul, Türkiye"
Özel Eliz Ağız Ve Diş Sağlığı Polikliniği,info@elizdis.com; info@www.elizdis.com; info@elizdis.com.tr,İstanbul,diş hekimleri,http://www.elizdis.com/,902125850580.0,"Şehremini, Koyuncu Sk. 20/a, 34104 Fatih/İstanbul, Türkiye"
Diş Hekimi Ömer Yağcı,bilgi@find.com.tr; kayitli@e-postaadresivar.com,İstanbul,diş hekimleri,https://www.find.com.tr/Company/omeryagcidishekimligilimitedsirketi,902125120900.0,"Hoca Paşa, Aşir Efendi Cd. Kahramanzade Han D:2, 34112 Fatih/İstanbul, Türkiye"
Diş hekimi Ersoy TEKİN,İnfo@ersoytekin.com,İstanbul,diş hekimleri,http://www.ersoytekin.com/,902125305118.0,"Koca Mustafapaşa, kuvayimilliye cad. silivrikapı mah.no 50:1, 34107 Fatih/İstanbul, Türkiye"
Çocuk Diş Hekimi Sevnur İlter,,İstanbul,diş hekimleri,https://instagram.com/guleryuzadsp?igshid=YmMyMTA2M2Y=,905428398558.0,"Kirazlı, Güleryüz Ağız ve Diş Sağlığı Polikliniği, 1175. Sk. 7 G, 34210 Bağcılar/İstanbul, Türkiye"
DİŞ HEKİMİ DENİZ KAPTAN ZAMAN,,İstanbul,diş hekimleri,http://dishekimidenizkaptanzaman.com/,902124793130.0,"Yıldırım, Millet Cd. No:74 K:2 D:3, 34045 Bayrampaşa/İstanbul, Türkiye"
Diş Hekimi Resul İLTER,,İstanbul,diş hekimleri,https://instagram.com/guleryuzadsp?igshid=YmMyMTA2M2Y=,905428398558.0,"Kirazlı, Güleryüz Diş Kliniği, Kirazlı Metro yanı, 1175. Sk. 1-7 G, 34210 Bağcılar/İstanbul, Türkiye"
Bağcılar Ağız ve Diş Sağlığı Hastanesi,mhrsyardim@saglik.gov.tr; sb@hs01.kep.tr; istbagcilar.adshhh@saglik.gov.tr; bilgiguvenligi@saglik.gov.tr,İstanbul,diş hekimleri,https://bagcilaradsh.saglik.gov.tr/,902125150505.0,"Demirkapı, Velioğlu Cd. No:93, 34218 Bağcılar/İstanbul, Türkiye"
Diş Hekimi Zekiye Güler,,İstanbul,diş hekimleri,https://turkmia.org/Di%C5%9F+Hekimi+Zekiye+G%C3%BCler-535434,902126476187.0,"Fatih, Fatih Cad. & 289. Sokak No:1, 34225 Esenler/İstanbul, Türkiye"
"Dt. Eyüp Bozkırlı, Diş Hekimi",iletisim@docplanner.com; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/eyup-bozkirli/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=231594&utm_content=website,,"Nine Hatun, Ayazma Cd. No:76/A, 34220 Esenler/İstanbul, Türkiye"
Diş Hekimi Ceyda Ünal,,İstanbul,diş hekimleri,https://www.doktorsitesi.com/dt-ceyda-unal/dis-hekimi/istanbul,905383511002.0,"Feneryolu Mahallesi Fahrettin Kerim Gökay Caddesi, Bina No: 68/1 Leylak Apt Arka Blok Daire:3, 34724 Kadıköy/İstanbul, Türkiye"
Diş Hekimi Emre Aldoğan,info@alpdent.net; info@alpdent.com.tr,İstanbul,diş hekimleri,http://www.alpdent.net/,905325824050.0,"Kadıköy, OPTİMİST RESİDENCE, Yıldırım Sk. No:10/8, 34720 Kadıköy/İstanbul, Türkiye"
Deniz İnce - Kadıköy Diş Hekimi,international@dentince.com; aslihanaksungarerkul@dentince.com; deniz@dentince.com; sevdayetkn@gmail.com; murat@dentince.com; info@dentince.com,İstanbul,diş hekimleri,https://dentince.com/,902163452183.0,"Eğitim, Fahrettin Kerim Gökay Cd No:107 D:109B, 34722 Kadıköy/İstanbul, Türkiye"
Dr. Sedat Burdurlu,info@a1dent.com.tr,İstanbul,diş hekimleri,http://www.a1dent.com.tr/,902163462122.0,"rasimpaşa mah Söğütlüçeşme Cad. Kardeşler Apt. No:125, D:2, 34000 Kadıköy/İstanbul, Türkiye"
"Doç. Dr. Fatıma Betül Baştürk, Diş Hekimi",info@fatimabasturk.com,İstanbul,diş hekimleri,http://www.fatimabasturk.com/,905331450566.0,"Acıbadem, Acıbadem Cd. No:158 D:17, 34660 Üsküdar/İstanbul, Türkiye"
"Dt. Ömer Faruk Yılmaz, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/omer-faruk-yilmaz-2/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=254073&utm_content=website,,"Göktürk Merkez Mh.İstanbul Cd. No:56/H Yalın Evler Sitesi, 34077 İstanbul, Türkiye"
"Dt. Bilal Baltacı, Diş Hekimi",iletisim@docplanner.com; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/bilal-baltaci/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=233608&utm_content=website,,"Nine Hatun, Ayazma Cd. No:76/A, 34220 Esenler/İstanbul, Türkiye"
"Dt. Esranur Çelik, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/esranur-celik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=239695&utm_content=website,908503338344.0,"Kocatepe, 33. Sk. No: 5/A, 34045 Bayrampaşa/İstanbul, Türkiye"
Diş Hekimi Kadir KOĞUK,,İstanbul,diş hekimleri,http://www.esenlerdis.com/iletisim.php?lng=turkish,902126101044.0,"Fevzi Çakmak, 1907. Sk. No:1, 34204 Esenler/İstanbul, Türkiye"
"Dt. Müslüm Tatlı, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/muslum-tatli/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=251880&utm_content=website,908503338344.0,"İnönü, Hoca Ahmet Yesevi Cd. No:9-A, 34203 Bağcılar/İstanbul, Türkiye"
İstanbul Diş Hekimi-Dr. Dt. Ayşegül Mekikoğlu,,İstanbul,diş hekimleri,http://www.aysegulmekikoglu.com/,905076538753.0,"Fenerbahçe, Fener Kalamış Cd. No:17 Daire:4, 34726 Kadıköy/İstanbul, Türkiye"
Diş Hekimi Ferdi Çelik,,İstanbul,diş hekimleri,http://www.dtferdicelik.com/,905393217876.0,"Feneryolu Mahallesi Bağdat Caddesi Hacer Hanım Apartmanı, no:145 Daire:9, 34724 Kadıköy/İstanbul, Türkiye"
Dr. Ilker Erdogan,,İstanbul,diş hekimleri,http://www.ilkererdogan.com/en/iletisim.htm,902165505252.0,"Zühtüpaşa, Pembe Köşk, Münir Nurettin Selçuk Cd. No:60, 34724 Kadıköy/İstanbul, Türkiye"
Diş Hekimi Selman Sadak,info@selmansadak.com,İstanbul,diş hekimleri,http://www.selmansadak.com/,905411709622.0,"Fenerbahçe, Selcan Apartmanı, Bağdat Cad. No:208 Kat 3 Daire 4, 34728 Kadıköy/İstanbul, Türkiye"
Dr. Tolga Yasa,,İstanbul,diş hekimleri,http://www.tolgayasa.com/,902165450249.0,"Acıbadem, Acıbadem İş Bankası, İbrahimağa Konutları A 4 Blok D:3, 34718 Kadıköy/İstanbul, Türkiye"
Dr.Digdem Findik,,İstanbul,diş hekimleri,http://www.dtfindik.com/,902163633716.0,"Fenerbahçe, Bağdat Cad. Temel Apartmanı No:146 Daire 9 Kat 4, 34728 Kadıköy/İstanbul, Türkiye"
"Dt. Zeynep Melis Güler, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/zeynep-melis-guler/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=265099&utm_content=website,905068603368.0,"Fikirtepe, Rüzgar Sk. No:44 A1 blok, 34720, 34720 Kadıköy/İstanbul, Türkiye"
Şevket Tunalı Diş Hekimi,info@sevkettunali.com; wordpress@sevkettunali.com,İstanbul,diş hekimleri,http://www.sevkettunali.com/,902163478464.0,"Fenerbahçe, Fener Kalamış Cd., 34726 Kadıköy/İstanbul, Türkiye"
Diş Hekimi Ali Berkman,iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ali-berkman/dis-hekimi/istanbul#tab=profile-reviews?utm_source=google&utm_medium=gmb&utm_campaign=145170&utm_content=post_book_now,902163589239.0,"Feneryolu, Murat, Mustafa Mazhar Bey Sokağı No 59 apt. D 2, 34726 Kadıköy/İstanbul, Türkiye"
"Dt. Seyfettin Yanık, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/seyfettin-yanik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=166322&utm_content=website,,"Merkezefendi Mahallesi Gümüşsuyu Davutpaşa Caddesi, G-54. Sk., 34015 İstanbul, Türkiye"
Diş Hekimi Burhan Metin Yıkılmaz,,İstanbul,diş hekimleri,https://www.disrandevum.com/burhan-metin-yikilmaz/dis-hekimi/istanbul/,902163458130.0,"Hasanpaşa, Kurbağalıdere Cd. No:79 D:B, 34722 Kadıköy/İstanbul, Türkiye"
"Dr. Dt. Münip Çolakoğlu, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/munip-colakoglu-2/dis-hekimi-endodonti/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=238525&utm_content=website,908503338344.0,"Şehremini, Büyük Saray Meydanı Cd. 62/B, 34104 Fatih/İstanbul, Türkiye"
Diş Hekimi Dr. Oya Erten,,İstanbul,diş hekimleri,http://www.oyaerten.com/,905372844550.0,"Altunizade Mahallesi Ord. Prof. Dr. Fahrettin Kerim Gökay Caddesi Ekşi İş Merkezi, No:12 D:5, 34662 Üsküdar/İstanbul, Türkiye"
"Dt. Emel Çakır Sütcü, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/emel-cakir-sutcu/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=149854&utm_content=website,,"Kartaltepe, Terakki Cd. No:16/1-3, 34145 Bakırköy/İstanbul, Türkiye"
"Dt. Nizamettin Arık, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/nizamettin-arik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=145772&utm_content=post_book_now,,"Çırpıcı, Rüstem Balkan Sk. No:55/A, 34025 Zeytinburnu/İstanbul, Türkiye"
Diş Hekimi Prof. Dr. Umut Çakan,info@umutcakan.com.tr; umutcakanklinik@gmail.com,İstanbul,diş hekimleri,http://www.umutcakan.com.tr/,902167660788.0,"Feneryolu, Hasan Amir Sk. Dursoy İş Merkezi No:4 Kat 2 Daire:6, 34724 Kadıköy/İstanbul, Türkiye"
Prof.Dr.Deniz Gemalmaz muayenehanesi,denizgemalmaz@gmail.com,İstanbul,diş hekimleri,https://denizgemalmaz.com.tr/,902163553965.0,"Bağdat Caddesi Fenerbahçe Mahallesi No:160 Daire: 19, 34726 Kadıköy/İstanbul, Türkiye"
"Dt. Alpay Hava, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/alpay-hava/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=148004&utm_content=website,908503338344.0,"Fenerbahçe, Körfez Ap, Fener Kalamış Cd. No:17/4, 34726 Kadıköy/İstanbul, Türkiye"
Acil Diş Hastanesi İstanbul Gece 24 Saat Açık Nöbetçi Diş Hekimi Anadolu Yakası ve Avrupa Yakası,Sev81@hotmail.be,İstanbul,diş hekimleri,http://www.eniyident.com/uskudar-disci.htm,905335828279.0,"Altunizade mahallesi kuşbakışı caddesi No 5/b-c-d, 34662 Üsküdar/İstanbul, Türkiye"
"Dt. Görkem Göksoy, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/gorkem-goksoy/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=246109&utm_content=website,,"Altunizade, Nuhkuyusu Cd No:90B, 34662 Üsküdar/İstanbul, Türkiye"
Oral Sağlık Kadıköy (Diş Hekimi Çiçek Serdaroğlu),,İstanbul,diş hekimleri,http://oralsaglik.org/?utm_source=gmb&utm_medium=referral,902165454425.0,"Acıbadem Caddesi, İbrahimağa konutları, B2/A, blok, Daire:8, 34718 Kadıköy/İstanbul, Türkiye"
Diş hekimi Y.Doç.Dr. Mert Uçankale,,İstanbul,diş hekimleri,http://www.estetikdisler.com/,905326443368.0,"Fenerbahçe, Mutlu Residance, Bağdat Cad. No:84/1c D:14, 34726, 34726 Kadıköy/İstanbul, Türkiye"
DİŞ HEKİMİ ALİ SERİN,,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ali-serin-2/dis-hekimi/kad%C4%B1k%C3%B6y,905458078687.0,"KOŞUYOLU CADDESİ, Kalfa Çeşmesi Sk. No:2 D:1, 34718 Kadıköy/İstanbul, Türkiye"
"Dt. Agah Can, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/agah-can/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=151242&utm_content=website,,"Koşuyolu, Koşuyolu Cd. No:30, 34718 Kadıköy/İstanbul, Türkiye"
Diş Hekimi M. Hakan Gür,,İstanbul,diş hekimleri,http://www.hakangur.com/,902163422423.0,"Valide-i Atik, Nuhkuyusu Cd Gökdemir Apt. No:227 D:6, 34644 Üsküdar/İstanbul, Türkiye"
Diş Hekimi Deniz IŞIK Çene Cerrahisi Uzmanı Kadıköy İmplant,info@denizisik.org,İstanbul,diş hekimleri,http://www.denizisik.org/,905536683368.0,"Fenerbahçe, Bağdat Cad. No:206, 34726 Kadıköy/İstanbul, Türkiye"
Hospitadent Dental Spa Göktürk,,İstanbul,diş hekimleri,https://www.hospitadent.com/,902124000068.0,"Göktürk Merkez Mahallesi İstanbul Caddesi Yalınevler No:56 H, 34077 Eyüpsultan/İstanbul, Türkiye"
"Dt. Mustafa Söylemez, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/mustafa-soylemez/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=143610&utm_content=website,,"Akşemsettin, Akdeniz Cd. No:28, 34080 Fatih/İstanbul, Türkiye"
"Dt. Hediye Şahin, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/hediye-sahin/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=122855&utm_content=website,,"Acıbadem Cad, Arma Çk No: 2/B D:1, 34734 İstanbul, Türkiye"
"Dt. Ezgi Boyra, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ezgi-boyra/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=243591&utm_content=website,,"Acıbadem, Acıbadem mah. Akasya AVM Kent Etabı B1 Blok K:6 D:75, D:3, 34660 İstanbul, Türkiye"
"Uzm. Dt. Beytullah Gülsoy, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/beytullah-gulsoy/dis-hekimi-ortodonti/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=145322&utm_content=website,908503338344.0,"Fenerbahçe, 34726 Kadıköy/İstanbul, Türkiye"
Ahmet Efeoğlu Diş Hekimi,ahmetefeoglu@gmail.com,İstanbul,diş hekimleri,http://ahmetefeoglu.com.tr/,902163454132.0,"Korur Ap, Selamiçeşme, Bağdat Cad. 155/7, 34724 Kadıköy, Türkiye"
Lale Derlen Diş Hekimliği,info@lalederlen.com; bilgi@lalederlen.com,İstanbul,diş hekimleri,http://www.lalederlen.com/,902163309226.0,"Caferağa Mah. Sarraf Ali Sk. Timur Apt, No 21 D. 2, 34734 Kadıköy/İstanbul, Türkiye"
